engine,operator,operator_kind,matrix_m,matrix_n,matrix_k,precision,tactic,frequency,layer_indices,mapping_evidence
mixed_prefill,L7:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,186,ENGINE_INSPECTOR_METADATA
mixed_prefill,L8:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,190,ENGINE_INSPECTOR_METADATA
mixed_prefill,L8:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,194,ENGINE_INSPECTOR_METADATA
mixed_prefill,L8:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,198,ENGINE_INSPECTOR_METADATA
mixed_prefill,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,_gemm_mha_v2_0xb1de950b39aeff343f8e5a6b250b0cff,3,203;340;638,UNKNOWN
mixed_prefill,L8:o_proj,LINEAR,8,1024,2048,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,204,ENGINE_INSPECTOR_METADATA
mixed_prefill,L8:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,206,ENGINE_INSPECTOR_METADATA
mixed_prefill,L8:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,207,ENGINE_INSPECTOR_METADATA
mixed_prefill,L8:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,208,ENGINE_INSPECTOR_METADATA
mixed_prefill,L9:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,212,ENGINE_INSPECTOR_METADATA
mixed_prefill,L9:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,216,ENGINE_INSPECTOR_METADATA
mixed_prefill,L9:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,220,ENGINE_INSPECTOR_METADATA
mixed_prefill,L9:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xa7ca53b515adf180e9a745693ffd0464,1,225,ENGINE_INSPECTOR_METADATA
mixed_prefill,L9:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,227,ENGINE_INSPECTOR_METADATA
mixed_prefill,L9:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,229,ENGINE_INSPECTOR_METADATA
mixed_prefill,L9:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,230,ENGINE_INSPECTOR_METADATA
mixed_prefill,L9:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,231,ENGINE_INSPECTOR_METADATA
mixed_prefill,L10:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,235,ENGINE_INSPECTOR_METADATA
mixed_prefill,L10:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,239,ENGINE_INSPECTOR_METADATA
mixed_prefill,L10:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,243,ENGINE_INSPECTOR_METADATA
mixed_prefill,L10:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xf65d6b1571997bdfc737df09a44d72ad,1,248,ENGINE_INSPECTOR_METADATA
mixed_prefill,L10:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,250,ENGINE_INSPECTOR_METADATA
mixed_prefill,L10:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,252,ENGINE_INSPECTOR_METADATA
mixed_prefill,L10:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,253,ENGINE_INSPECTOR_METADATA
mixed_prefill,L10:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,254,ENGINE_INSPECTOR_METADATA
mixed_prefill,L11:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,258,ENGINE_INSPECTOR_METADATA
mixed_prefill,L11:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,262,ENGINE_INSPECTOR_METADATA
mixed_prefill,L11:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,266,ENGINE_INSPECTOR_METADATA
mixed_prefill,L11:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0x5365bc7530dd58ba06615d617f2617f3,1,271,ENGINE_INSPECTOR_METADATA
mixed_prefill,L11:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,273,ENGINE_INSPECTOR_METADATA
mixed_prefill,L11:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,275,ENGINE_INSPECTOR_METADATA
mixed_prefill,L11:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,276,ENGINE_INSPECTOR_METADATA
mixed_prefill,L11:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,277,ENGINE_INSPECTOR_METADATA
mixed_prefill,L12:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,281,ENGINE_INSPECTOR_METADATA
mixed_prefill,L12:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,285,ENGINE_INSPECTOR_METADATA
mixed_prefill,L12:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,289,ENGINE_INSPECTOR_METADATA
mixed_prefill,L12:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xb386849c29e984208fe41d8ff07d34fc,1,294,ENGINE_INSPECTOR_METADATA
mixed_prefill,L12:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,296,ENGINE_INSPECTOR_METADATA
mixed_prefill,L12:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,298,ENGINE_INSPECTOR_METADATA
mixed_prefill,L12:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,299,ENGINE_INSPECTOR_METADATA
mixed_prefill,L12:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,300,ENGINE_INSPECTOR_METADATA
mixed_prefill,L13:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,304,ENGINE_INSPECTOR_METADATA
mixed_prefill,L13:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,308,ENGINE_INSPECTOR_METADATA
mixed_prefill,L13:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,312,ENGINE_INSPECTOR_METADATA
mixed_prefill,L13:o_proj,LINEAR,8,128,-1,FP16,_gemm_mha_v2_0xeb55f16e4b7e71fdcdb973b60cd3db5e,1,317,ENGINE_INSPECTOR_METADATA
mixed_prefill,L13:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,319,ENGINE_INSPECTOR_METADATA
mixed_prefill,L13:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,321,ENGINE_INSPECTOR_METADATA
mixed_prefill,L13:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,322,ENGINE_INSPECTOR_METADATA
mixed_prefill,L13:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,323,ENGINE_INSPECTOR_METADATA
mixed_prefill,L14:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,327,ENGINE_INSPECTOR_METADATA
mixed_prefill,L14:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,331,ENGINE_INSPECTOR_METADATA
mixed_prefill,L14:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,335,ENGINE_INSPECTOR_METADATA
mixed_prefill,L14:o_proj,LINEAR,8,1024,2048,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,341,ENGINE_INSPECTOR_METADATA
mixed_prefill,L14:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,343,ENGINE_INSPECTOR_METADATA
mixed_prefill,L14:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,344,ENGINE_INSPECTOR_METADATA
mixed_prefill,L14:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,345,ENGINE_INSPECTOR_METADATA
mixed_prefill,L15:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,349,ENGINE_INSPECTOR_METADATA
mixed_prefill,L15:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,353,ENGINE_INSPECTOR_METADATA
mixed_prefill,L15:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,357,ENGINE_INSPECTOR_METADATA
mixed_prefill,L15:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xc7841b14f7d92c2016746a6691400a52,1,362,ENGINE_INSPECTOR_METADATA
mixed_prefill,L15:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,364,ENGINE_INSPECTOR_METADATA
mixed_prefill,L15:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,366,ENGINE_INSPECTOR_METADATA
mixed_prefill,L15:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,367,ENGINE_INSPECTOR_METADATA
mixed_prefill,L15:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,368,ENGINE_INSPECTOR_METADATA
mixed_prefill,L16:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,372,ENGINE_INSPECTOR_METADATA
mixed_prefill,L16:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,376,ENGINE_INSPECTOR_METADATA
mixed_prefill,L16:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,380,ENGINE_INSPECTOR_METADATA
mixed_prefill,L16:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0x1c8140cface6b993997d7cd4b7477616,1,385,ENGINE_INSPECTOR_METADATA
mixed_prefill,L16:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,387,ENGINE_INSPECTOR_METADATA
mixed_prefill,L16:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,389,ENGINE_INSPECTOR_METADATA
mixed_prefill,L16:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,390,ENGINE_INSPECTOR_METADATA
mixed_prefill,L16:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,391,ENGINE_INSPECTOR_METADATA
mixed_prefill,L17:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,395,ENGINE_INSPECTOR_METADATA
mixed_prefill,L17:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,399,ENGINE_INSPECTOR_METADATA
mixed_prefill,L17:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,403,ENGINE_INSPECTOR_METADATA
mixed_prefill,L17:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xe051501b8c48027b8c2c96139ee1b93f,1,408,ENGINE_INSPECTOR_METADATA
mixed_prefill,L17:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,410,ENGINE_INSPECTOR_METADATA
mixed_prefill,L17:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,412,ENGINE_INSPECTOR_METADATA
mixed_prefill,L17:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,413,ENGINE_INSPECTOR_METADATA
mixed_prefill,L17:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,414,ENGINE_INSPECTOR_METADATA
mixed_prefill,L18:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,418,ENGINE_INSPECTOR_METADATA
mixed_prefill,L18:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,422,ENGINE_INSPECTOR_METADATA
mixed_prefill,L18:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,426,ENGINE_INSPECTOR_METADATA
mixed_prefill,L18:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0x2f61b06ce635a250b28ae8ee2ab3b5cb,1,431,ENGINE_INSPECTOR_METADATA
mixed_prefill,L18:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,433,ENGINE_INSPECTOR_METADATA
mixed_prefill,L18:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,435,ENGINE_INSPECTOR_METADATA
mixed_prefill,L18:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,436,ENGINE_INSPECTOR_METADATA
mixed_prefill,L18:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,437,ENGINE_INSPECTOR_METADATA
mixed_prefill,L19:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,441,ENGINE_INSPECTOR_METADATA
mixed_prefill,L19:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,445,ENGINE_INSPECTOR_METADATA
mixed_prefill,L19:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,449,ENGINE_INSPECTOR_METADATA
mixed_prefill,L19:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xab4761469dea155adca77ef52bd80a61,1,454,ENGINE_INSPECTOR_METADATA
mixed_prefill,L19:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,456,ENGINE_INSPECTOR_METADATA
mixed_prefill,L19:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,458,ENGINE_INSPECTOR_METADATA
mixed_prefill,L19:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,459,ENGINE_INSPECTOR_METADATA
mixed_prefill,L19:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,460,ENGINE_INSPECTOR_METADATA
mixed_prefill,L20:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,464,ENGINE_INSPECTOR_METADATA
mixed_prefill,L20:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,468,ENGINE_INSPECTOR_METADATA
mixed_prefill,L20:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,472,ENGINE_INSPECTOR_METADATA
mixed_prefill,L20:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xee0414de60764f75e46b3b8d1e16fc19,1,477,ENGINE_INSPECTOR_METADATA
mixed_prefill,L20:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,479,ENGINE_INSPECTOR_METADATA
mixed_prefill,L20:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,481,ENGINE_INSPECTOR_METADATA
mixed_prefill,L20:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,482,ENGINE_INSPECTOR_METADATA
mixed_prefill,L20:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,483,ENGINE_INSPECTOR_METADATA
mixed_prefill,L21:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,487,ENGINE_INSPECTOR_METADATA
mixed_prefill,L21:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,491,ENGINE_INSPECTOR_METADATA
mixed_prefill,L21:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,495,ENGINE_INSPECTOR_METADATA
mixed_prefill,L21:o_proj,LINEAR,8,128,-1,UNKNOWN,_gemm_mha_v2_0xc2d92b3cbb126a251b76d78c57684e17,1,500,ENGINE_INSPECTOR_METADATA
mixed_prefill,L21:o_proj,LINEAR,8,1024,2048,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,502,ENGINE_INSPECTOR_METADATA
mixed_prefill,L21:up_proj,LINEAR,8,3072,1024,FP16,ampere_h16816gemm_128x64_ldg8_nn_v1,1,504,ENGINE_INSPECTOR_METADATA
mixed_prefill,L21:gate_proj,LINEAR,8,3072,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,505,ENGINE_INSPECTOR_METADATA
mixed_prefill,L21:down_proj,LINEAR,8,1024,3072,FP16,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,1,506,ENGINE_INSPECTOR_METADATA
mixed_prefill,L22:v_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,510,ENGINE_INSPECTOR_METADATA
mixed_prefill,L22:k_proj,LINEAR,8,1024,1024,INT8,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,514,ENGINE_INSPECTOR_METADATA
mixed_prefill,L22:q_proj,LINEAR,8,2048,1024,INT8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,1,518,ENGINE_INSPECTOR_METADATA
