layer_id,layer_name,trt_layer_type,tactic,precision,candidate_onnx_node,candidate_operator,confidence,evidence
359,__myl_ResMulMea_myl0_359,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_113;/k_norm_14/Pow;/k_norm_14/ReduceMean,L14:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
360,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_360,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/k_norm_14/Add;/k_norm_14/Sqrt;/k_norm_14/Mul;/k_norm_14/Mul_1;/Transpose_71;/Slice_58;/Slice_59;/Concat_173;/Mul_130;/Add_57;/Mul_129;/Unsqueeze_321;/Reshape_116;/Transpose_73;/Expand_28;/Concat_174;/Neg_29;/k_norm_14/Div,L14:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
361,__mye677054_myl0_361,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
362,__myl_FcCas_myl0_362,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/q_proj_14/MatMul;/q_proj_14/MatMul__a_dequant;/q_proj_14/MatMul__a_quant;/q_proj_14/MatMul__w_dequant,L14:q_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
363,__myl_ResMulMea_myl0_363,kgen,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,inputs=Half|outputs=Half;Half,/Reshape_112;/q_norm_14/Pow;/q_norm_14/ReduceMean,L14:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
364,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_364,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,inputs=Half;Half;Half;Half;Half|outputs=Half,/q_norm_14/Add;/q_norm_14/Sqrt;/q_norm_14/Mul;/q_norm_14/Mul_1;/Transpose_70;/Slice_56;/Slice_57;/Concat_172;/Mul_128;/Add_56;/Mul_127;/Neg_28;/q_norm_14/Div,L14:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
365,__mye677056_myl0_365,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
366,/MatMul_28_myl0_366,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_28,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
367,__myl_MulMaxSubExpSumDivMul_myl0_367,kgen,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,inputs=Half;Int64;Int64|outputs=Half,/Mul_133;/Softmax_14,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
368,__mye677060_myl0_368,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
369,/MatMul_29_myl0_369,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_29,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
370,__myl_FcAdd_myl0_370,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/o_proj_14/MatMul;/Add_58,L14:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
371,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_371,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xf2d64d0cef819045fc9d252a6b31181b,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_14/Pow;/post_attention_layernorm_14/ReduceMean;/post_attention_layernorm_14/Add;/post_attention_layernorm_14/Div;/post_attention_layernorm_14/Sqrt;/post_attention_layernorm_14/Mul;/post_attention_layernorm_14/Mul_1;/gate_proj_14/MatMul__a_quant,L14:post_attention_layernorm;L14:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
372,/up_proj_14/MatMul_myl0_372,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_14/MatMul,L14:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
373,__myl_FcCasNegExpAddDivMulMul_myl0_373,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_14/MatMul;/gate_proj_14/MatMul__a_dequant;/gate_proj_14/MatMul__a_quant;/gate_proj_14/MatMul__w_dequant;/Mul_134;/Mul_135;/Sigmoid_14,L14:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
374,__myl_FcAdd_myl0_374,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_14/MatMul;/Add_59,L14:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
375,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_375,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_15/MatMul__a_quant;/k_proj_15/MatMul__a_quant;/v_proj_15/MatMul__a_quant;/input_layernorm_15/Mul;/input_layernorm_15/Sqrt;/input_layernorm_15/Div;/input_layernorm_15/Add;/input_layernorm_15/ReduceMean;/input_layernorm_15/Pow,L15:q_proj;L15:k_proj;L15:v_proj;L15:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
376,__mye677062_myl0_376,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
377,__mye677064_myl0_377,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
378,__myl_FcCas_myl0_378,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_15/MatMul;/v_proj_15/MatMul__a_dequant;/v_proj_15/MatMul__a_quant;/v_proj_15/MatMul__w_dequant,L15:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
379,__myl_ResConResRep_myl0_379,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_122;/Transpose_77;/Unsqueeze_348;/Expand_31;/Concat_187,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
380,__mye677072_myl0_380,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
381,__mye677066_myl0_381,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
382,__myl_FcCas_myl0_382,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_15/MatMul;/k_proj_15/MatMul__a_dequant;/k_proj_15/MatMul__a_quant;/k_proj_15/MatMul__w_dequant,L15:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
383,__myl_ResMulMea_myl0_383,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_121;/k_norm_15/Pow;/k_norm_15/ReduceMean,L15:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
384,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_384,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/k_norm_15/Add;/k_norm_15/Sqrt;/k_norm_15/Mul;/k_norm_15/Mul_1;/Transpose_76;/Slice_62;/Slice_63;/Concat_185;/Mul_139;/Add_61;/Mul_138;/Unsqueeze_343;/Reshape_124;/Transpose_78;/Expand_30;/Concat_186;/Neg_31;/k_norm_15/Div,L15:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
385,__mye677068_myl0_385,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
386,__myl_FcCas_myl0_386,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/q_proj_15/MatMul;/q_proj_15/MatMul__a_dequant;/q_proj_15/MatMul__a_quant;/q_proj_15/MatMul__w_dequant,L15:q_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
387,__myl_ResMulMea_myl0_387,kgen,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,inputs=Half|outputs=Half;Half,/Reshape_120;/q_norm_15/Pow;/q_norm_15/ReduceMean,L15:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
388,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_388,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,inputs=Half;Half;Half;Half;Half|outputs=Half,/q_norm_15/Add;/q_norm_15/Sqrt;/q_norm_15/Mul;/q_norm_15/Mul_1;/Transpose_75;/Slice_60;/Slice_61;/Concat_184;/Mul_137;/Add_60;/Mul_136;/Neg_30;/q_norm_15/Div,L15:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
389,__mye677070_myl0_389,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
390,/MatMul_30_myl0_390,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_30,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
391,__myl_MulMaxSubExpSumDivMul_myl0_391,kgen,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,inputs=Half;Int64;Int64|outputs=Half,/Mul_142;/Softmax_15,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
392,__mye677074_myl0_392,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
393,/MatMul_31_myl0_393,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_31,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
394,__myl_MulMinMaxRouCas_myl0_394,kgen,__myl_MulMinMaxRouCas_0x5d22e06f0128b92bf02f50e9b05f0125,inputs=Half|outputs=Int8,/o_proj_15/MatMul__a_quant,L15:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
395,__myl_FcCasAdd_myl0_395,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/o_proj_15/MatMul;/o_proj_15/MatMul__a_dequant;/o_proj_15/MatMul__a_quant;/o_proj_15/MatMul__w_dequant;/Add_62,L15:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
396,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_396,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xb633f57e2e22833f593c4f215c79f20a,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_15/Pow;/post_attention_layernorm_15/ReduceMean;/post_attention_layernorm_15/Add;/post_attention_layernorm_15/Div;/post_attention_layernorm_15/Sqrt;/post_attention_layernorm_15/Mul;/post_attention_layernorm_15/Mul_1;/gate_proj_15/MatMul__a_quant,L15:post_attention_layernorm;L15:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
397,/up_proj_15/MatMul_myl0_397,gemm,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_15/MatMul,L15:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
398,__myl_FcCasNegExpAddDivMulMul_myl0_398,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_15/MatMul;/gate_proj_15/MatMul__a_dequant;/gate_proj_15/MatMul__a_quant;/gate_proj_15/MatMul__w_dequant;/Mul_143;/Mul_144;/Sigmoid_15,L15:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
399,__myl_FcAdd_myl0_399,fusion,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_by_fusion_tactic,inputs=Half;Half;Half|outputs=Half,/down_proj_15/MatMul;/Add_63,L15:down_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
400,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_myl0_400,kgen,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5,inputs=Half;Half;Half;Half;Half;Half|outputs=Int8;Int8;Int8,/q_proj_16/MatMul__a_quant;/k_proj_16/MatMul__a_quant;/v_proj_16/MatMul__a_quant;/input_layernorm_16/Mul;/input_layernorm_16/Sqrt;/input_layernorm_16/Div;/input_layernorm_16/Add;/input_layernorm_16/ReduceMean;/input_layernorm_16/Pow,L16:q_proj;L16:k_proj;L16:v_proj;L16:input_layernorm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
401,__mye677076_myl0_401,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
402,__mye677078_myl0_402,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
403,__myl_FcCas_myl0_403,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/v_proj_16/MatMul;/v_proj_16/MatMul__a_dequant;/v_proj_16/MatMul__a_quant;/v_proj_16/MatMul__w_dequant,L16:v_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
404,__myl_ResConResRep_myl0_404,kgen,__myl_ResConResRep_0x9d40828c020eb6bb972be950c35191c1,inputs=Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/Reshape_130;/Transpose_82;/Unsqueeze_370;/Expand_33;/Concat_199,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
405,__mye677086_myl0_405,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
406,__mye677080_myl0_406,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
407,__myl_FcCas_myl0_407,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/k_proj_16/MatMul;/k_proj_16/MatMul__a_dequant;/k_proj_16/MatMul__a_quant;/k_proj_16/MatMul__w_dequant,L16:k_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
408,__myl_ResMulMea_myl0_408,kgen,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a,inputs=Half|outputs=Half;Half,/Reshape_129;/k_norm_16/Pow;/k_norm_16/ReduceMean,L16:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
409,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_myl0_409,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f,inputs=Half;Half;Half;Half;Half;Half;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64;Int64|outputs=Half;Half,/k_norm_16/Add;/k_norm_16/Sqrt;/k_norm_16/Mul;/k_norm_16/Mul_1;/Transpose_81;/Slice_66;/Slice_67;/Concat_197;/Mul_148;/Add_65;/Mul_147;/Unsqueeze_365;/Reshape_132;/Transpose_83;/Expand_32;/Concat_198;/Neg_33;/k_norm_16/Div,L16:k_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
410,__mye677082_myl0_410,signal,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
411,__myl_FcCas_myl0_411,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Int8;Int8|outputs=Half,/q_proj_16/MatMul;/q_proj_16/MatMul__a_dequant;/q_proj_16/MatMul__a_quant;/q_proj_16/MatMul__w_dequant,L16:q_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
412,__myl_ResMulMea_myl0_412,kgen,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656,inputs=Half|outputs=Half;Half,/Reshape_128;/q_norm_16/Pow;/q_norm_16/ReduceMean,L16:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
413,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_myl0_413,kgen,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4,inputs=Half;Half;Half;Half;Half|outputs=Half,/q_norm_16/Add;/q_norm_16/Sqrt;/q_norm_16/Mul;/q_norm_16/Mul_1;/Transpose_80;/Slice_64;/Slice_65;/Concat_196;/Mul_146;/Add_64;/Mul_145;/Neg_32;/q_norm_16/Div,L16:q_norm,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
414,__mye677084_myl0_414,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
415,/MatMul_32_myl0_415,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_32,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
416,__myl_MulMaxSubExpSumDivMul_myl0_416,kgen,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f,inputs=Half;Int64;Int64|outputs=Half,/Mul_151;/Softmax_16,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
417,__mye677088_myl0_417,wait,UNKNOWN,inputs=NONE|outputs=NONE,UNKNOWN,UNKNOWN,UNKNOWN,NO_METADATA
418,/MatMul_33_myl0_418,gemm,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2,inputs=Half;Half;Float;Float|outputs=Half,/MatMul_33,UNKNOWN,MEDIUM,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + OPERATOR_NAME_NOT_RECOGNIZED
419,__myl_MulMinMaxRouCas_myl0_419,kgen,__myl_MulMinMaxRouCas_0xca1e8a983af10962a50c67e0fecf3bd1,inputs=Half|outputs=Int8,/o_proj_16/MatMul__a_quant,L16:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
420,__myl_FcCasAdd_myl0_420,fusion,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/o_proj_16/MatMul;/o_proj_16/MatMul__a_dequant;/o_proj_16/MatMul__a_quant;/o_proj_16/MatMul__w_dequant;/Add_66,L16:o_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
421,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_myl0_421,kgen,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x9b99130746ee47ec2d15b111319f425e,inputs=Half;Half;Half;Half|outputs=Int8;Half,/post_attention_layernorm_16/Pow;/post_attention_layernorm_16/ReduceMean;/post_attention_layernorm_16/Add;/post_attention_layernorm_16/Div;/post_attention_layernorm_16/Sqrt;/post_attention_layernorm_16/Mul;/post_attention_layernorm_16/Mul_1;/gate_proj_16/MatMul__a_quant,L16:post_attention_layernorm;L16:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
422,/up_proj_16/MatMul_myl0_422,gemm,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16,inputs=Half;Half;Float;Float|outputs=Half,/up_proj_16/MatMul,L16:up_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
423,__myl_FcCasNegExpAddDivMulMul_myl0_423,fusion,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_by_fusion_tactic,inputs=Half;Int8;Int8|outputs=Half,/gate_proj_16/MatMul;/gate_proj_16/MatMul__a_dequant;/gate_proj_16/MatMul__a_quant;/gate_proj_16/MatMul__w_dequant;/Mul_152;/Mul_153;/Sigmoid_16,L16:gate_proj,HIGH,ENGINE_INSPECTOR_METADATA + ONNX_GRAPH_NODE_MATCH + RECOGNIZED_QWEN3_OPERATOR_NAME
